ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,num,cost_grid
173.0,22584.669717489458,31069.750753736764,3097.7184832572902,51.96504561965898,4.735990563894166,10163.0,0.82,523.12,3500.0,175.94,27.66,62114.0,66754.0,id4,0.004,0.03863061347915096
194.0,22993.910455169556,25307.27585931888,3481.123293418078,51.9132062924545,4.74157672674492,11421.0,0.82,520.68,3500.0,180.94,27.77,62086.0,67041.0,id4,0.004,0.03558772025201086
216.0,22899.805772832467,19558.2233433046,3864.528103521213,51.861508333991694,4.739821283420284,12679.0,0.82,518.23,3500.0,185.94,27.83,62059.0,67227.0,id4,0.004,0.03318171441290342
237.0,22307.819889480987,13866.397801537116,4247.932913571614,51.810345125160005,4.730831792751043,13937.0,0.82,515.77,3500.0,190.94,27.86,62031.0,67309.0,id4,0.004,0.03113864508912998
259.0,21227.215306584894,8274.75370680939,4631.337723573055,51.76010094501986,4.714769729311048,15195.0,0.82,513.3,3500.0,195.94,27.86,62003.0,67288.0,id4,0.004,0.029203429083836722
280.0,19670.946379695597,2825.067325566293,5014.7425335327425,51.71114813746422,4.691848045095482,16453.0,0.82,510.81,3500.0,200.94,27.81,61975.0,67163.0,id4,0.004,0.026769301339660764
302.0,17655.52475799777,-2442.379405361023,5398.14734345326,51.66384442990842,4.662328421343193,17710.0,0.82,508.32,3500.0,205.94,27.73,61947.0,66934.0,id4,0.004,0.024457079263560066
323.0,15200.858804055079,-7489.101042715036,5781.552153340864,51.61853041501786,4.626518264689818,18968.0,0.82,505.81,3500.0,210.42,27.61,61920.0,66603.0,id4,0.004,0.022246020739514975
345.0,12373.339376930946,-12304.366667582051,6164.956963174089,51.57529537925186,4.585392728933909,20226.0,0.82,503.29,3000.0,211.98,27.45,61892.0,66169.0,id4,0.004,0.01073834820082412
367.0,9428.150234403573,-17021.933326700448,6493.593717623771,51.532926590479065,4.542646966769144,21304.0,0.8179,499.81,2500.0,212.04,27.31,61865.0,65799.0,id4,0.004,0.0
388.0,6495.775986415282,-21707.775467697615,6767.4583601061895,51.49082742988604,4.500166488543875,22203.0,0.8069,491.29,2000.0,212.04,27.3,61838.0,65752.0,id4,0.004,0.0
410.0,3611.1483991583464,-26317.31994826408,6986.550890022416,51.44939877848014,4.458454293059848,22922.0,0.7937,481.89,1500.0,212.04,27.17,61810.0,65414.0,id4,0.004,0.0
431.0,779.7675741509019,-30841.777796269438,7150.8713072532755,51.40872045114914,4.417585712939571,23461.0,0.7716,467.4,1000.0,212.04,23.88,61787.0,57016.0,id4,0.004,0.0
453.0,-1968.1435342898676,-35232.85367114124,7260.419612045973,51.369227637702785,4.377994218972942,23820.0,0.7238,437.8,500.0,212.04,19.63,61767.0,47120.0,id4,0.004,0.0
474.0,-4543.389198295416,-39348.015585433735,7315.195805236001,51.33220420456586,4.340950291871177,24000.0,0.6757,408.39,0.0,212.04,15.11,61752.0,37154.0,id4,0.004,0.0
496.0,-6946.723444770621,-43188.4684428115,7315.19988987092,51.29764173315124,4.306433254232543,24000.0,0.6756,408.34,0.0,212.04,15.11,61737.0,37145.0,id4,0.004,0.0
518.0,-9349.718991781821,-47028.38006653692,7315.199896960421,51.26307397686622,4.271973083838352,24000.0,0.6755,408.28,0.0,212.04,15.1,61722.0,37135.0,id4,0.004,0.0
539.0,-11752.388226688441,-50867.77024831423,7315.199903804151,51.22850078927622,4.237569454369346,24000.0,0.6754,408.22,0.0,212.04,15.1,61707.0,37124.0,id4,0.004,0.0
561.0,-14154.731242421223,-54706.63913153509,7315.199910418134,51.193922200710354,4.203222216655881,24000.0,0.6753,408.17,0.0,212.04,15.09,61691.0,37115.0,id4,0.004,0.0
582.0,-16556.74813209747,-58544.986859987,7315.199916816872,51.15933824143196,4.168931221974083,24000.0,0.6752,408.11,0.0,212.04,15.09,61676.0,37105.0,id4,0.004,0.0
604.0,-18958.438989212482,-62382.81357800268,7315.199923013549,51.12474894162119,4.134696322044858,24000.0,0.6751,408.06,0.0,212.04,15.08,61661.0,37096.0,id4,0.004,0.0
625.0,-21359.80390875123,-66220.11943059621,7315.199929020156,51.09015433136354,4.100517369017673,24000.0,0.675,408.0,0.0,212.04,15.08,61646.0,37086.0,id4,0.004,0.0
647.0,-23760.84288175338,-70056.90445200296,7315.199934847671,51.05555444164975,4.066394216970497,24000.0,0.6749,407.95,0.0,212.04,15.08,61631.0,37076.0,id4,0.004,0.0
0.0,23108.223815219855,70165.93591907257,30.480000000004637,52.31661999999981,4.746300000000229,100.0,0.5,330.62,3500.0,198.75,36.1,62364.0,107775.0,id3,0.009,0.08606137148346726
21.0,21979.832244555564,66841.78972859797,400.2151431466196,52.28677181639393,4.729482318137274,1313.0,0.5798,381.81,3500.0,193.75,34.54,62329.0,96661.0,id3,0.009,0.07723970585059027
42.0,21014.92086842067,62898.73058964096,769.9498535299821,52.25134908069811,4.715050410476526,2526.0,0.6555,429.8,3500.0,188.75,32.67,62297.0,87328.0,id3,0.009,0.06570653552758246
62.0,20319.067438620343,58378.57496950991,1139.68330534022,52.21072484112459,4.704556023354467,3739.0,0.6904,450.76,3500.0,183.75,31.54,62265.0,82657.0,id3,0.009,0.054707507408640506
83.0,20005.01803212395,53590.97895229858,1509.4153706108837,52.16768084717787,4.699663401447043,4952.0,0.7115,462.58,3500.0,178.76,30.69,62234.0,79486.0,id3,0.009,0.046012237642894346
104.0,20112.00221694585,48667.86266341985,1879.146208731123,52.12340274677217,4.700939574375378,6165.0,0.7428,480.79,3500.0,173.76,29.59,62205.0,75688.0,id3,0.009,0.04458192223748284
125.0,20668.52681929151,43579.07259766643,2248.875807425064,52.077618112960884,4.708781408208043,7378.0,0.7723,497.75,3500.0,168.77,28.53,62176.0,72271.0,id3,0.009,0.04284576051177853
146.0,21700.987580445453,38380.13523889681,2618.604086569113,52.03082397845674,4.7235573490479945,8591.0,0.7982,512.19,3500.0,165.01,27.57,62149.0,69337.0,id3,0.009,0.04082883525733487
166.0,23111.353246078994,33110.317775670264,2988.330969305824,51.98337498422568,4.743815946074895,9804.0,0.8156,521.03,3500.0,169.99,26.82,62122.0,67155.0,id3,0.009,0.038553941588752035
187.0,24075.220579899596,27644.90479545552,3358.0564151480107,51.9341830582634,4.757505350537272,11017.0,0.8194,521.1,3500.0,174.98,26.76,62095.0,66997.0,id3,0.009,0.03585630230883657
208.0,24560.357651739218,22115.701900467142,3727.7804824409423,51.88443722365794,4.764185402984585,12230.0,0.8197,518.94,3500.0,179.97,26.83,62068.0,67188.0,id3,0.009,0.03337343520440864
229.0,24562.887405536454,16588.546428667418,4097.503288064162,51.83473090416781,4.76382737389603,13443.0,0.8198,516.63,3500.0,184.96,26.87,62041.0,67299.0,id3,0.009,0.03144021266958459
250.0,24087.148674260152,11106.83614555025,4467.224920920546,51.78545411562869,4.756520633397108,14656.0,0.8199,514.27,3500.0,189.94,26.87,62015.0,67318.0,id3,0.009,0.029761485071867357
270.0,23141.522369496353,5712.070399445436,4836.9454648473165,51.73697841730987,4.74241217831943,15869.0,0.8199,511.89,3500.0,194.91,26.85,61988.0,67240.0,id3,0.009,0.027847962458053127
291.0,21738.238671681273,444.35211857466845,5206.665041077328,51.689661533001825,4.721703026606002,17082.0,0.8199,509.49,3500.0,199.88,26.79,61961.0,67068.0,id3,0.009,0.02563667428936306
312.0,19893.313292868464,-4657.9990200349375,5576.3838253444965,51.643844017411034,4.694646523276344,18295.0,0.8199,507.08,3500.0,204.82,26.69,61934.0,66798.0,id3,0.009,0.023563783364440323
333.0,17626.579328030195,-9558.909640353633,5946.102000654946,51.5998452729216,4.661548139206994,19508.0,0.8199,504.64,3499.0,209.82,26.57,61908.0,66435.0,id3,0.009,0.02156455687644355
354.0,14954.529276710533,-14220.881178243468,6315.722935659895,51.55799697594265,4.622661571457115,20721.0,0.8196,502.06,2999.0,214.4,26.41,61881.0,65986.0,id3,0.009,0.002079512034821857
374.0,11931.022819335309,-18635.822282394834,6632.581518646611,51.51836498541684,4.578775904896325,21760.0,0.8195,499.87,2500.0,214.85,26.24,61855.0,65525.0,id3,0.009,0.0
395.0,8884.457567421052,-23012.041511111973,6896.679113894809,51.47906521291629,4.534634680369848,22627.0,0.8194,498.05,2001.0,214.77,26.09,61829.0,65089.0,id3,0.009,0.0
416.0,5852.290947619803,-27379.745899177502,7108.02185035365,51.439825286689185,4.490777459728804,23320.0,0.819,496.41,1501.0,214.76,25.95,61803.0,64716.0,id3,0.009,0.0
437.0,2828.7545660956603,-31736.536964284664,7266.620829104411,51.40066708736608,4.447120152368249,23841.0,0.8152,493.09,1002.0,214.76,23.97,61779.0,59431.0,id3,0.009,0.0
458.0,-176.23537147506306,-36066.961603238866,7372.49705583693,51.36172977003041,4.403807527116402,24188.0,0.8083,488.18,504.0,214.76,21.14,61758.0,52362.0,id3,0.009,0.0
478.0,-3152.663562176088,-40356.52157229193,7425.698633548614,51.32314399630473,4.360976839469517,24363.0,0.7999,482.74,7.0,214.75,18.17,61740.0,45350.0,id3,0.009,0.0
499.0,-6097.169131593585,-44600.11298973772,7426.416323501649,51.28495633468597,4.318676491258166,24365.0,0.7997,482.67,2.0,214.75,18.14,61722.0,45273.0,id3,0.009,0.0
