ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
231.0,-18602.814970333246,49590.49304860484,4129.726327778924,51.862570662441826,5.045243739687446,13549.0,0.8093,509.79,3499.0,158.35,30.25,56931.0,67917.0,ITY113_1804,0.026979441225249586
254.0,-16383.011334527306,43996.4323812895,4539.637231856897,51.81233192256791,5.0778355923596665,14894.0,0.811,508.28,3499.0,157.77,30.21,56901.0,67790.0,ITY113_1804,0.024907309887950896
277.0,-14113.288926465857,38442.0234243757,4949.545293959778,51.762442051157684,5.11107857513716,16239.0,0.8128,506.76,3499.0,158.15,30.12,56871.0,67557.0,ITY113_1804,0.02280812301936454
300.0,-11886.938213928826,32889.740708231184,5359.450540180916,51.7125610308142,5.143618593054925,17583.0,0.8149,505.4,3499.0,158.92,29.98,56841.0,67204.0,ITY113_1804,0.021726575728020128
323.0,-9740.976963053365,27323.55664024185,5769.352983575488,51.662544638065235,5.174921794893233,18928.0,0.8161,503.47,3499.0,159.28,29.82,56811.0,66786.0,ITY113_1804,0.020943939265414876
346.0,-7638.497802954356,21765.238358424656,6179.251295926426,51.61259009347987,5.205526069348422,20273.0,0.8121,498.34,3499.0,158.7,29.69,56781.0,66469.0,ITY113_1804,0.010244078078165639
369.0,-5501.201736112331,16285.448151606099,6589.0831921613,51.563334171564335,5.236565497865476,21618.0,0.8119,495.51,3498.0,158.56,29.45,56752.0,65873.0,ITY113_1804,0.0
392.0,-3363.6837556233604,10841.970077877882,6998.834339977556,51.51439664492974,5.26754061322556,22962.0,0.8128,493.4,3498.0,158.55,29.16,56722.0,65124.0,ITY113_1804,0.0
415.0,-1234.0532934649511,5422.509603039188,7408.564876257462,51.465666957957644,5.298335299976001,24306.0,0.8138,491.29,3498.0,158.55,28.81,56694.0,64274.0,ITY113_1804,0.0
438.0,886.478941497398,26.533377968472507,7818.272010621693,51.41714042341628,5.328933136236022,25650.0,0.8148,489.13,3497.0,158.55,28.42,56665.0,63328.0,ITY113_1804,0.0
461.0,2997.6428406519594,-5345.404617197265,8227.952538998508,51.368822130751845,5.359331141890844,26995.0,0.8156,486.89,3497.0,158.55,27.99,56637.0,62290.0,ITY113_1804,0.0
484.0,5099.153541400444,-10692.36495610092,8637.602815596516,51.320720712109726,5.389526504880582,28339.0,0.8162,484.48,3497.0,158.55,27.52,56610.0,61170.0,ITY113_1804,0.0
507.0,7190.367634076266,-16012.486514846409,9047.19574969565,51.272853045198836,5.4195111354112155,29682.0,0.8125,479.46,3009.0,158.54,27.04,56583.0,60046.0,ITY113_1804,0.0
530.0,9262.189784842081,-21282.66780453319,9399.716835795954,51.22542717681629,5.449156187463051,30839.0,0.8073,474.03,2509.0,158.54,27.87,56555.0,61986.0,ITY113_1804,0.0
553.0,11312.83450950536,-26498.13384007335,9693.788496511255,51.17848632315512,5.478438146411504,31804.0,0.8014,468.55,2011.0,158.53,26.55,56528.0,58906.0,ITY113_1804,0.0
576.0,13341.984399633116,-31657.74902510908,9929.54726288451,51.13204095776626,5.507354581667329,32577.0,0.7946,462.99,1514.0,158.53,23.59,56505.0,52314.0,ITY113_1804,0.0
600.0,15349.159077641665,-36760.061915738406,10106.995280117984,51.08610439932391,5.535900752704442,33159.0,0.7863,456.99,1016.0,158.52,20.5,56484.0,45762.0,ITY113_1804,0.0
623.0,17332.276538608035,-41799.609601571,10226.166925151592,51.0407260932855,5.56404922950513,33550.0,0.7752,449.79,519.0,158.51,17.29,56467.0,39187.0,ITY113_1804,0.0
646.0,19285.981262023157,-46762.73609364864,10287.17212595859,50.99602930084419,5.591726443029561,33751.0,0.7587,439.8,27.0,158.5,13.96,56453.0,32479.0,ITY113_1804,0.0
669.0,21197.836467188095,-51618.11369957187,10290.474233677118,50.95229653515828,5.618759310794522,33761.0,0.755,437.61,4.0,158.49,13.75,56439.0,32053.0,ITY113_1804,0.0
692.0,23101.19187345642,-56448.93645878367,10291.010300268883,50.908778709709125,5.645621697304543,33763.0,0.7548,437.54,4.0,158.48,13.75,56425.0,32043.0,ITY113_1804,0.0
715.0,25005.24120754793,-61278.52979043415,10291.531018644926,50.86526575943624,5.672443877247429,33765.0,0.7548,437.52,4.0,158.47,13.74,56412.0,32036.0,ITY113_1804,0.0
738.0,26910.381706184744,-66107.53399760583,10292.021115766376,50.82175192155235,5.699231613247594,33766.0,0.7548,437.52,4.0,158.45,13.74,56398.0,32031.0,ITY113_1804,0.0
761.0,28816.786156295308,-70935.96666293935,10292.483857457206,50.778237039480665,5.725987490235384,33768.0,0.7548,437.51,4.0,158.43,13.74,56384.0,32025.0,ITY113_1804,0.0
784.0,30724.641153061097,-75763.82495294616,10292.92207789,50.73472113720772,5.752714280965617,33769.0,0.7548,437.52,3.0,158.41,13.73,56370.0,32007.0,ITY113_1804,0.0
807.0,32634.15994077616,-80591.1055560041,10293.338200373964,50.69120423903537,5.7794151261736655,33771.0,0.7549,437.53,3.0,158.39,13.73,56357.0,32002.0,ITY113_1804,0.0
830.0,34545.590728405296,-85417.8086817134,10293.734310409649,50.64768633269229,5.8060936504350105,33772.0,0.7549,437.55,3.0,158.37,13.72,56343.0,31998.0,ITY113_1804,0.0
853.0,36459.22514810429,-90243.9404548304,10294.11221814878,50.60416734671338,5.832754079441794,33773.0,0.7549,437.57,3.0,158.34,13.72,56329.0,31994.0,ITY113_1804,0.0
876.0,38375.32462509755,-95069.36369249011,10294.473548597212,50.56064849658424,5.85940021030895,33775.0,0.754,437.04,3.0,158.31,13.7,56316.0,31957.0,ITY113_1804,0.0
