ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,num,cost_grid
351.0,21699.43616222286,-23919.97073742396,6222.004811906834,51.57055022841545,4.720313168779012,20413.0,0.8168,500.94,2573.0,206.44,24.81,61883.0,66224.0,id0,5.0,0.00775934008188886
370.0,19470.61660057917,-28401.531402895762,6476.650829680236,51.530328755624836,4.687814762687194,21249.0,0.7818,477.88,2073.0,211.43,25.13,61858.0,67196.0,id0,5.0,0.0
390.0,16977.85984025005,-32480.48048665574,6681.86348296395,51.49372706395034,4.65158127741581,21922.0,0.8071,491.98,1574.0,216.41,24.7,61833.0,65893.0,id0,5.0,0.0
409.0,14055.362198099132,-36443.292032111116,6837.6540256554135,51.45816952914085,4.6092083294063,22433.0,0.8128,494.43,1075.0,221.38,23.46,61809.0,62263.0,id0,5.0,0.0
429.0,10782.712096298985,-40157.69204239316,6944.041225108265,51.42483751466948,4.561859239088541,22782.0,0.8129,493.82,576.0,226.35,21.08,61788.0,55698.0,id0,5.0,0.0
448.0,7203.256069797566,-43571.80331769874,7001.062685803833,51.39419094552159,4.510163745012478,22969.0,0.8141,494.19,78.0,231.32,18.68,61770.0,49487.0,id0,5.0,0.0
468.0,3337.3192084243565,-46666.709573778455,7008.83145544937,51.366394027346544,4.4544143745006615,22995.0,0.8152,494.75,2.0,236.28,18.33,61751.0,48615.0,id0,5.0,0.0
487.0,-786.5005531511777,-49419.18113015617,7009.055334007247,51.34164984012264,4.395023480563904,22996.0,0.8158,495.17,2.0,241.22,18.35,61733.0,48672.0,id0,5.0,0.0
506.0,-5135.904106796513,-51807.95211585037,7009.2790163742975,51.320144200467425,4.332442133585332,22996.0,0.8163,495.47,2.0,246.15,18.37,61715.0,48712.0,id0,5.0,0.0
526.0,-9677.065717022191,-53815.754263451985,7009.502845986946,51.30202798327753,4.267151136671936,22997.0,0.8167,495.69,2.0,251.04,18.38,61696.0,48740.0,id0,5.0,0.0
545.0,-14375.140110313885,-55429.536666720116,7009.726838484337,51.28741486009197,4.1996396834564775,22998.0,0.8168,495.71,2.0,251.78,18.38,61678.0,48738.0,id0,5.0,0.0
565.0,-19094.203073242894,-56983.10467555867,7009.951002755527,51.27330358914262,4.13186638162811,22999.0,0.8163,495.41,2.0,246.82,18.36,61659.0,48688.0,id0,5.0,0.0
584.0,-23657.960600317972,-58937.549984884325,7010.175422257193,51.25555444393312,4.066393391975022,22999.0,0.8158,495.11,2.0,241.85,18.34,61641.0,48640.0,id0,5.0,0.0
