ts,x,y,h,latitude,longitude,altitude,mach,tas,vertical_rate,heading,fuel,mass,thrust,fid,cost_grid
291.0,-18999.651186579227,22570.12192961807,5203.100366302246,51.97190910221005,5.592187072131146,17071.0,0.82,509.59,3500.0,130.71,26.97,77554.0,67064.0,DLH4UX_557,0.01139665743075131
312.0,-14889.372436687076,19033.69393219865,5572.573249550687,51.94023091254,5.652343580956568,18283.0,0.82,507.18,3500.0,130.88,26.87,77527.0,66796.0,DLH4UX_557,0.011387586486900475
332.0,-10809.21897741922,15502.003511751675,5942.046132781976,51.90856414413652,5.711975868952724,19495.0,0.82,504.75,3500.0,130.6,26.74,77501.0,66434.0,DLH4UX_557,0.011531488313608966
353.0,-6731.630205396716,12007.216756062871,6311.519015889285,51.87719914931067,5.771486022624741,20707.0,0.82,502.32,3500.0,130.39,26.58,77474.0,65977.0,DLH4UX_557,0.001333693568701006
374.0,-2661.085448302794,8544.456974304761,6680.9918986107305,51.846092180854306,5.830810402824108,21919.0,0.82,499.87,3500.0,130.39,26.38,77448.0,65429.0,DLH4UX_557,0.0
395.0,1389.44046052576,5098.726978976211,7050.464781277601,51.81510861546363,5.889761679265918,23131.0,0.82,497.41,3500.0,130.39,26.15,77422.0,64791.0,DLH4UX_557,0.0
416.0,5419.848092500612,1670.1113418676916,7419.937663887403,51.78424968860769,5.9483396911762965,24344.0,0.82,494.94,3500.0,130.39,25.89,77396.0,64064.0,DLH4UX_557,0.0
436.0,9430.03652821864,-1741.3040862767396,7789.410546438641,51.75351671101682,6.006544264125105,25556.0,0.82,492.46,3500.0,130.39,25.59,77370.0,63254.0,DLH4UX_557,0.0
457.0,13419.903321222564,-5135.432155662881,8158.88342865781,51.72291099941824,6.064375286111299,26768.0,0.8187,489.16,3472.0,130.39,25.27,77345.0,62395.0,DLH4UX_557,0.0
478.0,17383.048242259163,-8506.828274130608,8525.451299287415,51.69248222008535,6.1217415089298965,27971.0,0.8151,484.54,2972.0,130.39,24.93,77320.0,61507.0,DLH4UX_557,0.0
499.0,21312.524623060617,-11849.583000746556,8839.237330956788,51.66228441423992,6.178544263142398,29000.0,0.8151,482.46,2472.0,130.39,24.59,77295.0,60615.0,DLH4UX_557,0.0
520.0,25228.735325564634,-15181.052786564711,9100.24152300802,51.632161344735714,6.23507995875817,29856.0,0.8192,483.09,1972.0,130.39,24.26,77271.0,59763.0,DLH4UX_557,0.0
540.0,29153.31598041074,-18519.64278236258,9308.463875272964,51.60194670924968,6.291661190339354,30540.0,0.8117,477.23,1472.0,130.39,25.27,77246.0,62403.0,DLH4UX_557,0.0
561.0,33033.064823919376,-21820.09493603299,9463.904387743898,51.57205054023402,6.347522098145171,31050.0,0.8041,471.69,972.0,130.39,23.63,77222.0,58144.0,DLH4UX_557,0.0
582.0,36870.22152649652,-25084.314506490628,9566.563060585253,51.54245653865045,6.40269752433812,31386.0,0.7962,466.38,472.0,130.39,20.21,77202.0,49812.0,DLH4UX_557,0.0
603.0,40666.22522638436,-28313.525750078556,9616.43989446099,51.51315451297068,6.457210619913521,31550.0,0.788,461.27,0.0,130.39,16.78,77185.0,41891.0,DLH4UX_557,0.0
623.0,44422.1539000589,-31508.645687632426,9616.439895584652,51.4841370116418,6.511079220720944,31550.0,0.788,461.26,0.0,130.39,16.77,77168.0,41884.0,DLH4UX_557,0.0
644.0,48178.039944065255,-34703.72936120629,9616.439896683933,51.45509520715265,6.564878686922439,31550.0,0.788,461.26,0.0,130.39,16.77,77152.0,41877.0,DLH4UX_557,0.0
665.0,51933.88332419471,-37898.776741800175,9616.439897759683,51.426029157518066,6.618609120767568,31550.0,0.788,461.25,0.0,130.39,16.77,77135.0,41870.0,DLH4UX_557,0.0
686.0,55689.68400528304,-41093.78779961355,9616.439898812692,51.39693892063707,6.672270624545393,31550.0,0.788,461.25,0.0,130.39,16.76,77118.0,41864.0,DLH4UX_557,0.0
707.0,59445.44195211607,-44288.76250481898,9616.43989984373,51.36782455428539,6.725863300597234,31550.0,0.788,461.24,0.0,130.39,16.76,77101.0,41856.0,DLH4UX_557,0.0
727.0,63201.1571294295,-47483.70082756646,9616.439900853518,51.338686116115205,6.779387251315848,31550.0,0.788,461.24,0.0,130.39,16.76,77084.0,41850.0,DLH4UX_557,0.0
748.0,66956.82950191014,-50678.60273798972,9616.439901842747,51.30952366365488,6.8328425791442955,31550.0,0.788,461.23,0.0,130.39,16.75,77068.0,41843.0,DLH4UX_557,0.0
769.0,70712.4590341986,-53873.46820621471,9616.439902812066,51.28033725430884,6.886229386574627,31550.0,0.7879,461.23,0.0,130.39,16.75,77051.0,41836.0,DLH4UX_557,0.0
790.0,74468.04569089957,-57068.29720237107,9616.439903762099,51.25112694535755,6.93954777614655,31550.0,0.7879,461.22,0.0,130.39,16.75,77034.0,41829.0,DLH4UX_557,0.0
810.0,78223.5894293995,-60263.08968860012,9616.43990469345,51.221892794030296,6.992797850344524,31550.0,0.7879,461.22,0.0,130.39,16.75,77017.0,41822.0,DLH4UX_557,0.0
0.0,91866.18864845847,-42010.688476081596,30.48000021590831,52.3166200009049,4.7462999985619865,100.0,0.5,330.63,3500.0,296.28,36.99,72949.0,107773.0,EIN60R_1659,0.04859474849473766
21.0,88664.93292190922,-40429.911504832155,406.53636261701126,52.3313634410046,4.699632115031913,1334.0,0.5584,367.65,3500.0,291.28,35.78,72914.0,98970.0,EIN60R_1659,0.039442541294501726
42.0,84961.71178276799,-38987.566325305714,782.5927250452198,52.34492226936191,4.645509331573421,2568.0,0.6153,403.42,3500.0,291.89,34.34,72879.0,91210.0,EIN60R_1659,0.030117622384441864
63.0,80912.43343117586,-37360.322859395914,1158.6490874826145,52.36017042284102,4.586303095431575,3801.0,0.6693,436.91,3500.0,294.19,32.79,72847.0,84493.0,EIN60R_1659,0.023180642165399577
85.0,76599.00304448536,-35422.61435864635,1534.7054499266505,52.378217861850274,4.523236679171155,5035.0,0.7194,467.55,3500.0,296.14,31.23,72815.0,78735.0,EIN60R_1659,0.01725662908148469
106.0,72054.59421779355,-33192.29075399301,1910.761812375659,52.39889355579403,4.456778339444158,6269.0,0.7652,495.16,3500.0,297.64,29.74,72786.0,73820.0,EIN60R_1659,0.01183747365180314
127.0,67303.88033056317,-30704.585856628877,2286.818174828855,52.42187195714396,4.387268054724339,7503.0,0.8069,519.81,3500.0,296.78,28.34,72757.0,69618.0,EIN60R_1659,0.007394797071608054
148.0,62276.85125948201,-28167.884961571075,2662.8745372859803,52.44528190225093,4.313618020728198,8736.0,0.82,525.87,3500.0,296.05,27.67,72730.0,67697.0,EIN60R_1659,0.005675841776983122
169.0,57158.7626168787,-25666.628754458947,3038.930899742407,52.4683369211218,4.2385394687725135,9970.0,0.82,523.49,3500.0,296.08,27.33,72702.0,66733.0,EIN60R_1659,0.004550869605280002
190.0,52065.428303997985,-23173.922231249337,3414.9872621971303,52.49126511233861,4.163746567242074,11204.0,0.82,521.1,3500.0,295.9,27.42,72675.0,66999.0,EIN60R_1659,0.003840315719575677
212.0,46987.794918558284,-20708.60160382126,3791.0436246499003,52.51389847214493,4.089103843079408,12438.0,0.82,518.7,3500.0,295.77,27.5,72647.0,67199.0,EIN60R_1659,0.0033498512302615083
233.0,41928.12887441759,-18266.374634569373,4167.09998710044,52.536275766693656,4.014646979920436,13672.0,0.82,516.29,3500.0,295.63,27.53,72620.0,67300.0,EIN60R_1659,0.0029078120129399487
254.0,36886.50324807479,-15847.44291911417,4543.156349548451,52.558395585959694,3.9403785198639434,14905.0,0.82,513.87,3500.0,295.48,27.53,72592.0,67302.0,EIN60R_1659,0.0026097425595205926
275.0,31862.23328160826,-13453.605506543885,4919.212711993629,52.58024220230087,3.866289645124417,16139.0,0.82,511.43,3500.0,295.36,27.5,72565.0,67204.0,EIN60R_1659,0.0023375073669523448
296.0,26857.032838108942,-11081.635538056977,5295.269074435658,52.601844942565215,3.792407549566404,17373.0,0.82,508.99,3500.0,295.23,27.43,72537.0,67006.0,EIN60R_1659,0.0021113663282799327
317.0,21870.693387522962,-8732.33377825417,5671.325436874222,52.62319705541699,3.718730530944434,18607.0,0.82,506.53,3500.0,295.12,27.32,72510.0,66709.0,EIN60R_1659,0.0019315515328124763
338.0,16904.267190654773,-6403.828317633886,6047.381799308703,52.64431577878197,3.6452757492784014,19840.0,0.82,504.06,3500.0,295.07,27.18,72483.0,66313.0,EIN60R_1659,0.0015335502152961696
360.0,11960.44054828994,-4090.728219241145,6423.438161730654,52.66525000116965,3.5720846364003567,21074.0,0.82,501.58,3500.0,295.07,27.0,72456.0,65821.0,EIN60R_1659,0.0
381.0,7040.90910146516,-1789.7302875636428,6799.494524143478,52.68602994734673,3.4991836288594427,22308.0,0.82,499.08,3500.0,295.07,26.78,72429.0,65234.0,EIN60R_1659,0.0
402.0,2146.079764675253,499.7137989894662,7175.55088655002,52.70666113350478,3.426579855472739,23542.0,0.82,496.58,3500.0,295.07,26.53,72403.0,64554.0,EIN60R_1659,0.0
423.0,-2723.9221775781857,2777.545441530898,7551.607248949875,52.727143559836975,3.354276170234916,24776.0,0.82,494.06,3500.0,295.07,26.24,72376.0,63785.0,EIN60R_1659,0.0
444.0,-7568.969515146982,5043.705140459352,7927.663611342716,52.747477314869,3.282275619678004,26009.0,0.82,491.53,3500.0,295.07,25.92,72350.0,62930.0,EIN60R_1659,0.0
465.0,-12388.93306238465,7298.132472179225,8303.719973728328,52.767662504553556,3.2105811980956713,27243.0,0.82,488.98,3500.0,295.07,25.56,72325.0,61991.0,EIN60R_1659,0.0
486.0,-17183.681607562896,9540.766065441605,8679.77633609469,52.7876991850016,3.1391959276713775,28477.0,0.8191,485.89,3333.0,295.07,25.18,72300.0,60992.0,EIN60R_1659,0.0
508.0,-21949.568720299176,11769.900386145937,9037.889571725624,52.80757277232459,3.0681752407674496,29652.0,0.8175,482.5,2833.0,295.07,24.78,72275.0,59981.0,EIN60R_1659,0.0
529.0,-26686.781986864655,13985.62317349163,9342.280470026793,52.82728474715012,2.997517549531889,30651.0,0.8195,481.6,2333.0,295.07,25.61,72249.0,62113.0,EIN60R_1659,0.0
550.0,-31419.513643606573,16199.249790854354,9592.949030928356,52.846936148342955,2.9268627223344845,31473.0,0.8123,475.65,1833.0,295.07,25.14,72224.0,60894.0,EIN60R_1659,0.0
571.0,-36097.42681177283,18387.236318438358,9789.895254413472,52.86631868387803,2.856963467131766,32119.0,0.8052,470.16,1333.0,295.07,24.76,72199.0,59937.0,EIN60R_1659,0.0
